UserID,ServiceID,ResponseTime,Throughput,Reliability,UserRegion,UserAS,UserSubnet,UserIP,UserGP,ServiceRegion,ServiceAS,ServiceSubnet,ServiceIP,ServiceGP,WSDLFile
56,1620,7.892,18.117,0.92 ,United_States,AS16461,AS16461_129.108.0.0/16,129.108.202.10,31.7832_-106.4976,United_States,AS26496,AS26496_173.201.0.0/16,173.201.44.188,33.6119_-111.8906,1620.wsdl
56,1856,0.31,18.789,1.00 ,United_States,AS16461,AS16461_129.108.0.0/16,129.108.202.10,31.7832_-106.4976,United_States,AS701,AS701_208.229.101.0/24,208.229.101.184,47.6201_-122.1653,1856.wsdl
56,2107,0.167,38.381,1.00 ,United_States,AS16461,AS16461_129.108.0.0/16,129.108.202.10,31.7832_-106.4976,United_States,AS13768,AS13768_65.0.0.0/8,65.39.148.42,48.7595_-122.4882,2107.wsdl
56,2111,0.14,49.863,1.00 ,United_States,AS16461,AS16461_129.108.0.0/16,129.108.202.10,31.7832_-106.4976,United_States,AS13768,AS13768_65.0.0.0/8,65.39.148.42,48.7595_-122.4882,2111.wsdl
56,2267,0.219,27.352,1.00 ,United_States,AS16461,AS16461_129.108.0.0/16,129.108.202.10,31.7832_-106.4976,United_States,AS1226,AS1226_134.186.0.0/16,134.186.61.39,38.5891_-121.3027,2267.wsdl
56,2269,0.212,37.918,1.00 ,United_States,AS16461,AS16461_129.108.0.0/16,129.108.202.10,31.7832_-106.4976,United_States,AS36476,AS36476_209.237.188.0/24,209.237.188.56,30.1438_-81.5401,2269.wsdl
56,2323,0.2,52.841,0.97 ,United_States,AS16461,AS16461_129.108.0.0/16,129.108.202.10,31.7832_-106.4976,United_States,AS33055,AS33055_65.0.0.0/8,65.182.100.199,33.4499_-112.0712,2323.wsdl
56,2690,0.116,39.944,1.00 ,United_States,AS16461,AS16461_129.108.0.0/16,129.108.202.10,31.7832_-106.4976,United_States,AS3561,AS3561_216.33.67.0/24,216.33.67.161,41.8039_-87.9027,2690.wsdl
56,2882,0.288,34.636,1.00 ,United_States,AS16461,AS16461_129.108.0.0/16,129.108.202.10,31.7832_-106.4976,United_States,AS13601,AS13601_66.0.0.0/8,66.132.221.72,40.7143_-74.006,2882.wsdl
56,2960,0.243,25.332,1.00 ,United_States,AS16461,AS16461_129.108.0.0/16,129.108.202.10,31.7832_-106.4976,United_States,AS23052,AS23052_208.81.130.0/24,208.81.130.93,40.1768_-83.0792,2960.wsdl
56,3152,0.215,27.78,1.00 ,United_States,AS16461,AS16461_129.108.0.0/16,129.108.202.10,31.7832_-106.4976,United_States,AS11872,AS11872_128.230.0.0/16,128.230.171.184,43.0377_-76.1396,3152.wsdl
56,3454,0.592,15.312,1.00 ,United_States,AS16461,AS16461_129.108.0.0/16,129.108.202.10,31.7832_-106.4976,United_States,AS26347,AS26347_208.113.175.0/24,208.113.175.48,33.9269_-117.8612,3454.wsdl
59,3958,0.653,10.093,1.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,Australia,AS9328,AS9328_203.89.199.0/24,203.89.199.52,-37.8139_144.9634,3958.wsdl
59,281,0.335,16.231,1.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,Belgium,AS2611,AS2611_193.190.76.0/24,193.190.76.50,51.05_3.7167,281.wsdl
59,2748,0.161,70.856,1.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,Canada,AS3359,AS3359_129.128.0.0/16,129.128.98.86,53.5248_-113.5334,2748.wsdl
59,2790,2.148,6.769,0.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,Canada,AS3359,AS3359_129.128.0.0/16,129.128.98.86,53.5248_-113.5334,2790.wsdl
59,2867,1.881,7.967,0.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,Canada,AS3359,AS3359_129.128.0.0/16,129.128.98.86,53.5248_-113.5334,2867.wsdl
59,3080,0.112,100.753,1.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,Canada,AS3359,AS3359_129.128.0.0/16,129.128.98.86,53.5248_-113.5334,3080.wsdl
59,3087,2.192,6.541,0.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,Canada,AS3359,AS3359_129.128.0.0/16,129.128.98.86,53.5248_-113.5334,3087.wsdl
59,131,0.675,17.329,0.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,France,AS2200,AS2200_147.99.0.0/16,147.99.102.41,43.5278_1.4824,131.wsdl
59,192,0.443,28.771,1.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,Germany,AS680,AS680_134.76.0.0/16,134.76.31.209,51.5333_9.9333,192.wsdl
59,195,0.44,26.58,1.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,Germany,AS680,AS680_134.76.0.0/16,134.76.31.209,51.5333_9.9333,195.wsdl
59,284,0.678,12.846,1.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,Germany,AS6724,AS6724_85.0.0.0/8,85.214.115.28,52.5167_13.4,284.wsdl
59,371,0.385,14.97,1.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,Germany,AS8560,AS8560_217.160.24.0/24,217.160.24.237,51.0_9.0,371.wsdl
59,465,0.417,11.779,1.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,Ireland,AS29650,AS29650_82.0.0.0/8,82.195.154.72,53.0_-8.0,465.wsdl
59,475,0.902,7.911,1.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,Islamic_Republic_of_Iran,AS12880,AS12880_217.218.177.0/24,217.218.177.18,32.0_53.0,475.wsdl
59,582,0.629,10.723,0.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,Italy,AS30958,AS30958_82.0.0.0/8,82.115.173.114,45.6833_9.7167,582.wsdl
59,768,0.931,8.858,1.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,New_Zealand,AS4771,AS4771_210.54.238.0/24,210.54.238.234,-36.8667_174.7667,768.wsdl
59,801,0.564,9.369,1.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,Norway,AS21293,AS21293_160.68.0.0/16,160.68.205.231,62.0_10.0,801.wsdl
59,840,0.451,11.371,1.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,Poland,AS8508,AS8508_157.158.0.0/16,157.158.3.1,52.0_20.0,840.wsdl
59,891,0.662,9.03,1.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,Republic_of_Korea,AS9848,AS9848_61.0.0.0/8,61.109.248.170,37.57_126.98,891.wsdl
59,894,0.513,11.211,1.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,Republic_of_Korea,AS9848,AS9848_61.0.0.0/8,61.100.5.96,37.57_126.98,894.wsdl
59,1077,0.885,11.827,1.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,Spain,AS16206,AS16206_213.171.253.0/24,213.171.253.150,41.3984_2.1741,1077.wsdl
59,1165,0.562,11.278,1.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,Switzerland,AS34960,AS34960_194.126.145.0/24,194.126.145.182,47.0_8.0,1165.wsdl
59,1359,5.293,1.127,1.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,United_Kingdom,AS33970,AS33970_89.0.0.0/8,89.238.134.82,51.5_-0.13,1359.wsdl
59,1620,6.812,18.881,0.95 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,United_States,AS26496,AS26496_173.201.0.0/16,173.201.44.188,33.6119_-111.8906,1620.wsdl
59,1856,0.211,23.538,1.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,United_States,AS701,AS701_208.229.101.0/24,208.229.101.184,47.6201_-122.1653,1856.wsdl
59,2107,0.193,30.561,1.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,United_States,AS13768,AS13768_65.0.0.0/8,65.39.148.42,48.7595_-122.4882,2107.wsdl
59,2111,0.138,47.602,1.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,United_States,AS13768,AS13768_65.0.0.0/8,65.39.148.42,48.7595_-122.4882,2111.wsdl
59,2267,0.268,18.674,1.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,United_States,AS1226,AS1226_134.186.0.0/16,134.186.61.39,38.5891_-121.3027,2267.wsdl
59,2269,0.222,21.849,1.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,United_States,AS36476,AS36476_209.237.188.0/24,209.237.188.56,30.1438_-81.5401,2269.wsdl
59,2323,0.758,25.843,0.96 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,United_States,AS33055,AS33055_65.0.0.0/8,65.182.100.199,33.4499_-112.0712,2323.wsdl
59,2690,0.108,53.402,1.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,United_States,AS3561,AS3561_216.33.67.0/24,216.33.67.161,41.8039_-87.9027,2690.wsdl
59,2882,0.202,25.656,1.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,United_States,AS13601,AS13601_66.0.0.0/8,66.132.221.72,40.7143_-74.006,2882.wsdl
59,2960,0.383,26.074,0.99 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,United_States,AS23052,AS23052_208.81.130.0/24,208.81.130.93,40.1768_-83.0792,2960.wsdl
59,3152,0.121,40.428,1.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,United_States,AS11872,AS11872_128.230.0.0/16,128.230.171.184,43.0377_-76.1396,3152.wsdl
59,3454,0.445,13.31,1.00 ,United_States,AS2701,AS2701_129.130.0.0/16,129.130.252.141,39.1023_-96.5246,United_States,AS26347,AS26347_208.113.175.0/24,208.113.175.48,33.9269_-117.8612,3454.wsdl
60,3958,0.65,11.67,1.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,Australia,AS9328,AS9328_203.89.199.0/24,203.89.199.52,-37.8139_144.9634,3958.wsdl
60,281,0.252,21.734,1.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,Belgium,AS2611,AS2611_193.190.76.0/24,193.190.76.50,51.05_3.7167,281.wsdl
60,2748,0.161,71.369,1.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,Canada,AS3359,AS3359_129.128.0.0/16,129.128.98.86,53.5248_-113.5334,2748.wsdl
60,2790,2.065,7.206,0.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,Canada,AS3359,AS3359_129.128.0.0/16,129.128.98.86,53.5248_-113.5334,2790.wsdl
60,2867,1.792,7.777,0.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,Canada,AS3359,AS3359_129.128.0.0/16,129.128.98.86,53.5248_-113.5334,2867.wsdl
60,3080,0.153,75.267,1.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,Canada,AS3359,AS3359_129.128.0.0/16,129.128.98.86,53.5248_-113.5334,3080.wsdl
60,3087,2.069,7.284,0.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,Canada,AS3359,AS3359_129.128.0.0/16,129.128.98.86,53.5248_-113.5334,3087.wsdl
60,131,0.714,20.021,0.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,France,AS2200,AS2200_147.99.0.0/16,147.99.102.41,43.5278_1.4824,131.wsdl
60,192,0.338,37.148,1.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,Germany,AS680,AS680_134.76.0.0/16,134.76.31.209,51.5333_9.9333,192.wsdl
60,195,0.364,32.919,1.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,Germany,AS680,AS680_134.76.0.0/16,134.76.31.209,51.5333_9.9333,195.wsdl
60,284,0.496,12.647,1.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,Germany,AS6724,AS6724_85.0.0.0/8,85.214.115.28,52.5167_13.4,284.wsdl
60,371,0.354,20.94,1.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,Germany,AS8560,AS8560_217.160.24.0/24,217.160.24.237,51.0_9.0,371.wsdl
60,465,0.234,21.158,1.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,Ireland,AS29650,AS29650_82.0.0.0/8,82.195.154.72,53.0_-8.0,465.wsdl
60,475,0.618,9.866,1.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,Islamic_Republic_of_Iran,AS12880,AS12880_217.218.177.0/24,217.218.177.18,32.0_53.0,475.wsdl
60,582,0.321,15.297,0.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,Italy,AS30958,AS30958_82.0.0.0/8,82.115.173.114,45.6833_9.7167,582.wsdl
60,768,1.2,10.341,0.97 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,New_Zealand,AS4771,AS4771_210.54.238.0/24,210.54.238.234,-36.8667_174.7667,768.wsdl
60,801,0.564,16.227,1.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,Norway,AS21293,AS21293_160.68.0.0/16,160.68.205.231,62.0_10.0,801.wsdl
60,840,0.42,14.447,1.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,Poland,AS8508,AS8508_157.158.0.0/16,157.158.3.1,52.0_20.0,840.wsdl
60,891,0.576,10.306,1.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,Republic_of_Korea,AS9848,AS9848_61.0.0.0/8,61.109.248.170,37.57_126.98,891.wsdl
60,894,0.475,12.153,1.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,Republic_of_Korea,AS9848,AS9848_61.0.0.0/8,61.100.5.96,37.57_126.98,894.wsdl
60,1077,0.513,17.466,1.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,Spain,AS16206,AS16206_213.171.253.0/24,213.171.253.150,41.3984_2.1741,1077.wsdl
60,1165,20.051,0.96,0.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,Switzerland,AS34960,AS34960_194.126.145.0/24,194.126.145.182,47.0_8.0,1165.wsdl
60,1359,0.863,11.485,1.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,United_Kingdom,AS33970,AS33970_89.0.0.0/8,89.238.134.82,51.5_-0.13,1359.wsdl
60,1620,8.647,14.555,0.93 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,United_States,AS26496,AS26496_173.201.0.0/16,173.201.44.188,33.6119_-111.8906,1620.wsdl
60,1856,0.279,17.507,1.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,United_States,AS701,AS701_208.229.101.0/24,208.229.101.184,47.6201_-122.1653,1856.wsdl
60,2107,0.124,58.843,1.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,United_States,AS13768,AS13768_65.0.0.0/8,65.39.148.42,48.7595_-122.4882,2107.wsdl
60,2111,0.076,71.596,1.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,United_States,AS13768,AS13768_65.0.0.0/8,65.39.148.42,48.7595_-122.4882,2111.wsdl
60,2267,0.186,27.113,1.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,United_States,AS1226,AS1226_134.186.0.0/16,134.186.61.39,38.5891_-121.3027,2267.wsdl
60,2269,0.283,29.555,1.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,United_States,AS36476,AS36476_209.237.188.0/24,209.237.188.56,30.1438_-81.5401,2269.wsdl
60,2323,0.521,31.078,0.98 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,United_States,AS33055,AS33055_65.0.0.0/8,65.182.100.199,33.4499_-112.0712,2323.wsdl
60,2690,0.055,87.011,1.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,United_States,AS3561,AS3561_216.33.67.0/24,216.33.67.161,41.8039_-87.9027,2690.wsdl
60,2882,0.163,35.495,1.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,United_States,AS13601,AS13601_66.0.0.0/8,66.132.221.72,40.7143_-74.006,2882.wsdl
60,2960,0.331,50.683,0.99 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,United_States,AS23052,AS23052_208.81.130.0/24,208.81.130.93,40.1768_-83.0792,2960.wsdl
60,3152,0.062,74.396,1.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,United_States,AS11872,AS11872_128.230.0.0/16,128.230.171.184,43.0377_-76.1396,3152.wsdl
60,3454,0.612,11.096,1.00 ,United_States,AS3112,AS3112_129.137.0.0/16,129.137.253.253,39.1668_-84.5382,United_States,AS26347,AS26347_208.113.175.0/24,208.113.175.48,33.9269_-117.8612,3454.wsdl
63,3958,0.639,11.009,1.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,Australia,AS9328,AS9328_203.89.199.0/24,203.89.199.52,-37.8139_144.9634,3958.wsdl
63,281,0.306,18.421,1.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,Belgium,AS2611,AS2611_193.190.76.0/24,193.190.76.50,51.05_3.7167,281.wsdl
63,2748,0.118,93.776,1.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,Canada,AS3359,AS3359_129.128.0.0/16,129.128.98.86,53.5248_-113.5334,2748.wsdl
63,2790,1.545,9.243,0.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,Canada,AS3359,AS3359_129.128.0.0/16,129.128.98.86,53.5248_-113.5334,2790.wsdl
63,2867,1.564,9.284,0.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,Canada,AS3359,AS3359_129.128.0.0/16,129.128.98.86,53.5248_-113.5334,2867.wsdl
63,3080,0.143,96.264,1.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,Canada,AS3359,AS3359_129.128.0.0/16,129.128.98.86,53.5248_-113.5334,3080.wsdl
63,3087,1.499,9.499,0.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,Canada,AS3359,AS3359_129.128.0.0/16,129.128.98.86,53.5248_-113.5334,3087.wsdl
63,131,0.693,18.18,0.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,France,AS2200,AS2200_147.99.0.0/16,147.99.102.41,43.5278_1.4824,131.wsdl
63,192,0.405,32.763,1.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,Germany,AS680,AS680_134.76.0.0/16,134.76.31.209,51.5333_9.9333,192.wsdl
63,195,0.383,29.177,1.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,Germany,AS680,AS680_134.76.0.0/16,134.76.31.209,51.5333_9.9333,195.wsdl
63,284,0.622,14.766,1.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,Germany,AS6724,AS6724_85.0.0.0/8,85.214.115.28,52.5167_13.4,284.wsdl
63,371,0.389,16.827,1.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,Germany,AS8560,AS8560_217.160.24.0/24,217.160.24.237,51.0_9.0,371.wsdl
63,465,0.403,12.741,1.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,Ireland,AS29650,AS29650_82.0.0.0/8,82.195.154.72,53.0_-8.0,465.wsdl
63,475,1.116,8.587,1.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,Islamic_Republic_of_Iran,AS12880,AS12880_217.218.177.0/24,217.218.177.18,32.0_53.0,475.wsdl
63,582,0.659,11.07,0.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,Italy,AS30958,AS30958_82.0.0.0/8,82.115.173.114,45.6833_9.7167,582.wsdl
63,768,1.284,11.352,0.94 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,New_Zealand,AS4771,AS4771_210.54.238.0/24,210.54.238.234,-36.8667_174.7667,768.wsdl
63,801,0.471,13.18,1.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,Norway,AS21293,AS21293_160.68.0.0/16,160.68.205.231,62.0_10.0,801.wsdl
63,840,0.569,12.52,1.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,Poland,AS8508,AS8508_157.158.0.0/16,157.158.3.1,52.0_20.0,840.wsdl
63,891,0.714,9.653,1.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,Republic_of_Korea,AS9848,AS9848_61.0.0.0/8,61.109.248.170,37.57_126.98,891.wsdl
63,894,0.489,12.1,1.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,Republic_of_Korea,AS9848,AS9848_61.0.0.0/8,61.100.5.96,37.57_126.98,894.wsdl
63,1077,0.787,13.482,1.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,Spain,AS16206,AS16206_213.171.253.0/24,213.171.253.150,41.3984_2.1741,1077.wsdl
63,1165,0.781,12.1,1.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,Switzerland,AS34960,AS34960_194.126.145.0/24,194.126.145.182,47.0_8.0,1165.wsdl
63,1359,0.953,11.199,1.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,United_Kingdom,AS33970,AS33970_89.0.0.0/8,89.238.134.82,51.5_-0.13,1359.wsdl
63,1620,8.07,17.363,0.90 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,United_States,AS26496,AS26496_173.201.0.0/16,173.201.44.188,33.6119_-111.8906,1620.wsdl
63,1856,0.169,30.42,1.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,United_States,AS701,AS701_208.229.101.0/24,208.229.101.184,47.6201_-122.1653,1856.wsdl
63,2107,0.179,47.057,1.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,United_States,AS13768,AS13768_65.0.0.0/8,65.39.148.42,48.7595_-122.4882,2107.wsdl
63,2111,0.165,57.045,1.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,United_States,AS13768,AS13768_65.0.0.0/8,65.39.148.42,48.7595_-122.4882,2111.wsdl
63,2267,0.336,22.068,1.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,United_States,AS1226,AS1226_134.186.0.0/16,134.186.61.39,38.5891_-121.3027,2267.wsdl
63,2269,0.233,30.344,1.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,United_States,AS36476,AS36476_209.237.188.0/24,209.237.188.56,30.1438_-81.5401,2269.wsdl
63,2323,0.384,37.513,0.95 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,United_States,AS33055,AS33055_65.0.0.0/8,65.182.100.199,33.4499_-112.0712,2323.wsdl
63,2690,0.129,67.993,1.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,United_States,AS3561,AS3561_216.33.67.0/24,216.33.67.161,41.8039_-87.9027,2690.wsdl
63,2882,0.164,31.602,1.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,United_States,AS13601,AS13601_66.0.0.0/8,66.132.221.72,40.7143_-74.006,2882.wsdl
63,2960,0.144,43.813,1.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,United_States,AS23052,AS23052_208.81.130.0/24,208.81.130.93,40.1768_-83.0792,2960.wsdl
63,3152,0.101,62.321,1.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,United_States,AS11872,AS11872_128.230.0.0/16,128.230.171.184,43.0377_-76.1396,3152.wsdl
63,3454,0.449,14.032,1.00 ,United_States,AS2496,AS2496_129.237.0.0/16,129.237.161.193,38.9525_-95.2756,United_States,AS26347,AS26347_208.113.175.0/24,208.113.175.48,33.9269_-117.8612,3454.wsdl
69,3958,1.039,6.4,1.00 ,Germany,AS553,AS553_129.69.0.0/16,129.69.210.96,48.7667_9.1833,Australia,AS9328,AS9328_203.89.199.0/24,203.89.199.52,-37.8139_144.9634,3958.wsdl
69,281,0.309,24.92,1.00 ,Germany,AS553,AS553_129.69.0.0/16,129.69.210.96,48.7667_9.1833,Belgium,AS2611,AS2611_193.190.76.0/24,193.190.76.50,51.05_3.7167,281.wsdl
69,2748,9.977,6.39,0.97 ,Germany,AS553,AS553_129.69.0.0/16,129.69.210.96,48.7667_9.1833,Canada,AS3359,AS3359_129.128.0.0/16,129.128.98.86,53.5248_-113.5334,2748.wsdl
69,2790,1.656,7.727,0.00 ,Germany,AS553,AS553_129.69.0.0/16,129.69.210.96,48.7667_9.1833,Canada,AS3359,AS3359_129.128.0.0/16,129.128.98.86,53.5248_-113.5334,2790.wsdl
69,2867,1.645,8.027,0.00 ,Germany,AS553,AS553_129.69.0.0/16,129.69.210.96,48.7667_9.1833,Canada,AS3359,AS3359_129.128.0.0/16,129.128.98.86,53.5248_-113.5334,2867.wsdl
69,3080,10.06,6.667,0.97 ,Germany,AS553,AS553_129.69.0.0/16,129.69.210.96,48.7667_9.1833,Canada,AS3359,AS3359_129.128.0.0/16,129.128.98.86,53.5248_-113.5334,3080.wsdl
69,3087,1.746,7.15,0.00 ,Germany,AS553,AS553_129.69.0.0/16,129.69.210.96,48.7667_9.1833,Canada,AS3359,AS3359_129.128.0.0/16,129.128.98.86,53.5248_-113.5334,3087.wsdl
