UserID	ServiceID	ResponseTime	Throughput	Reliability	UserRegion	UserAS	UserSubnet	UserIP	UserGP	ServiceRegion	ServiceAS	ServiceSubnet	ServiceIP	ServiceGP	WSDLFile
200	3115	1.6980813953488372	191.48502545922213	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	United_States	AS33517	AS33517_204.13.248.0/24	204.13.248.116	40.7904_-74.0246	3115.wsdl
200	3958	0.8095000000000002	8.444859476276969	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	Australia	AS9328	AS9328_203.89.199.0/24	203.89.199.52	-37.8139_144.9634	3958.wsdl
200	281	0.1057558139534884	78.29647519360212	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	Belgium	AS2611	AS2611_193.190.76.0/24	193.190.76.50	51.05_3.7167	281.wsdl
200	2748	0.40076288659793824	31.115688897562197	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	Canada	AS3359	AS3359_129.128.0.0/16	129.128.98.86	53.5248_-113.5334	2748.wsdl
200	2790	2.1637790697674424	6.309792793682773	0.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	Canada	AS3359	AS3359_129.128.0.0/16	129.128.98.86	53.5248_-113.5334	2790.wsdl
200	2867	2.3865463917525775	6.2240617204842605	0.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	Canada	AS3359	AS3359_129.128.0.0/16	129.128.98.86	53.5248_-113.5334	2867.wsdl
200	3080	0.3393505154639173	33.06312029980532	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	Canada	AS3359	AS3359_129.128.0.0/16	129.128.98.86	53.5248_-113.5334	3080.wsdl
200	3087	2.200744186046512	6.294286255992674	0.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	Canada	AS3359	AS3359_129.128.0.0/16	129.128.98.86	53.5248_-113.5334	3087.wsdl
200	3105	0.34575581395348837	31.859134779150867	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	Canada	AS3359	AS3359_129.128.0.0/16	129.128.98.86	53.5248_-113.5334	3105.wsdl
200	3672	0.44148181818181825	18.53490323661661	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	Canada	AS6327	AS6327_184.70.0.0/16	184.70.74.158	53.6199_-113.6377	3672.wsdl
200	3862	0.9259545454545448	7.056419695488203	0.990909090909091	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	China	AS4837	AS4837_61.0.0.0/8	61.156.12.2	36.6683_116.9972	3862.wsdl
200	3874	1.2806391752577313	5.047930906222835	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	China	AS4134	AS4134_61.0.0.0/8	61.154.12.151	26.0614_119.3061	3874.wsdl
200	3924	0.5022545454545456	11.685329084983769	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	China	NA	NA_NA	NA	NA	3924.wsdl
200	3989	0.8889904761904762	6.388022744082001	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	China	NA	NA_106.0.0.0/8	106.186.16.91	35.69_139.69	3989.wsdl
200	72	0.9335959595959594	21.672643313221922	0.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	France	NA	NA_178.237.0.0/16	178.237.110.205	48.86_2.35	72.wsdl
200	131	0.36361904761904756	33.81921829708014	0.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	France	AS2200	AS2200_147.99.0.0/16	147.99.102.41	43.5278_1.4824	131.wsdl
200	148	0.053533333333333294	258.5569108124627	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	France	NA	NA_NA	NA	NA	148.wsdl
200	192	0.18558585858585866	91.93319541575919	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	Germany	AS680	AS680_134.76.0.0/16	134.76.31.209	51.5333_9.9333	192.wsdl
200	195	0.17624590163934434	78.91065655838268	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	Germany	AS680	AS680_134.76.0.0/16	134.76.31.209	51.5333_9.9333	195.wsdl
200	284	0.15456190476190473	64.21913803662184	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	Germany	AS6724	AS6724_85.0.0.0/8	85.214.115.28	52.5167_13.4	284.wsdl
200	371	0.08661475409836064	90.15402312569466	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	Germany	AS8560	AS8560_217.160.24.0/24	217.160.24.237	51.0_9.0	371.wsdl
200	465	0.10389772727272732	74.25662230462284	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	Ireland	AS29650	AS29650_82.0.0.0/8	82.195.154.72	53.0_-8.0	465.wsdl
200	475	0.5054226804123712	17.80359540285569	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	Islamic_Republic_of_Iran	AS12880	AS12880_217.218.177.0/24	217.218.177.18	32.0_53.0	475.wsdl
200	582	0.2906288659793815	51.922058128903046	0.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	Italy	AS30958	AS30958_82.0.0.0/8	82.115.173.114	45.6833_9.7167	582.wsdl
200	695	0.17079381443298966	1587.383786536418	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	Netherlands	AS44253	AS44253_213.171.136.0/24	213.171.136.81	52.5_5.75	695.wsdl
200	768	0.699068181818182	8.556926247325418	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	New_Zealand	AS4771	AS4771_210.54.238.0/24	210.54.238.234	-36.8667_174.7667	768.wsdl
200	801	0.24701136363636375	43.2736823574237	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	Norway	AS21293	AS21293_160.68.0.0/16	160.68.205.231	62.0_10.0	801.wsdl
200	840	0.23792783505154622	33.6252387322015	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	Poland	AS8508	AS8508_157.158.0.0/16	157.158.3.1	52.0_20.0	840.wsdl
200	841	0.6076288659793811	439.5263516798624	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	Poland	AS44249	AS44249_91.0.0.0/8	91.199.48.136	52.0_20.0	841.wsdl
200	891	0.8246391752577322	7.239867777102031	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	Republic_of_Korea	AS9848	AS9848_61.0.0.0/8	61.109.248.170	37.57_126.98	891.wsdl
200	894	0.7046999999999999	8.481826360186481	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	Republic_of_Korea	AS9848	AS9848_61.0.0.0/8	61.100.5.96	37.57_126.98	894.wsdl
200	998	3.0352888888888887	1.6329105630812166	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	South_Africa	NA	NA_41.0.0.0/8	41.86.110.143	-29.0_24.0	998.wsdl
200	1012	0.11436363636363642	96.085954217057	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	Spain	AS13041	AS13041_161.116.0.0/16	161.116.1.1	41.3984_2.1741	1012.wsdl
200	1077	0.19220909090909077	51.48209735324567	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	Spain	AS16206	AS16206_213.171.253.0/24	213.171.253.150	41.3984_2.1741	1077.wsdl
200	1165	0.14195454545454553	66.31445169433535	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	Switzerland	AS34960	AS34960_194.126.145.0/24	194.126.145.182	47.0_8.0	1165.wsdl
200	1359	0.2858220338983051	23.213298587421605	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	United_Kingdom	AS33970	AS33970_89.0.0.0/8	89.238.134.82	51.5_-0.13	1359.wsdl
200	1396	0.2620508474576272	64.58655726971371	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	United_Kingdom	AS4589	AS4589_82.0.0.0/8	82.111.18.218	52.2_0.1167	1396.wsdl
200	1620	7.396153846153845	17.32827681379805	0.9560439560439561	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	United_States	AS26496	AS26496_173.201.0.0/16	173.201.44.188	33.6119_-111.8906	1620.wsdl
200	1856	0.5561978021978021	8.653617994841442	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	United_States	AS701	AS701_208.229.101.0/24	208.229.101.184	47.6201_-122.1653	1856.wsdl
200	1871	0.48821238938053124	13.484749030121344	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	United_States	NA	NA_NA	NA	NA	1871.wsdl
200	2107	0.2885326797385622	17.216001181958454	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	United_States	AS13768	AS13768_65.0.0.0/8	65.39.148.42	48.7595_-122.4882	2107.wsdl
200	2111	0.2845840707964603	20.49643427649278	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	United_States	AS13768	AS13768_65.0.0.0/8	65.39.148.42	48.7595_-122.4882	2111.wsdl
200	2267	0.4131869158878507	12.226547507784291	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	United_States	AS1226	AS1226_134.186.0.0/16	134.186.61.39	38.5891_-121.3027	2267.wsdl
200	2269	0.289700934579439	17.26186019626078	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	United_States	AS36476	AS36476_209.237.188.0/24	209.237.188.56	30.1438_-81.5401	2269.wsdl
200	2275	0.38547727272727267	11.503407885359367	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	United_States	AS195	AS195_192.31.21.0/24	192.31.21.100	33.0169_-116.846	2275.wsdl
200	2323	0.6493076923076926	18.562599508243427	0.9807692307692307	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	United_States	AS33055	AS33055_65.0.0.0/8	65.182.100.199	33.4499_-112.0712	2323.wsdl
200	2395	0.5502272727272728	4.4479808293655685	0.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	United_States	NA	NA_NA	NA	NA	2395.wsdl
200	2690	0.287181818181818	19.375183468086615	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	United_States	AS3561	AS3561_216.33.67.0/24	216.33.67.161	41.8039_-87.9027	2690.wsdl
200	2723	0.5132159090909089	11.445259536814442	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	United_States	AS14415	AS14415_216.177.77.0/24	216.177.77.111	38.65_-90.5334	2723.wsdl
200	2882	0.25172380952380935	20.29024045884384	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	United_States	AS13601	AS13601_66.0.0.0/8	66.132.221.72	40.7143_-74.006	2882.wsdl
200	2905	0.3967714285714286	67.41998506337404	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	United_States	AS14415	AS14415_96.0.0.0/8	96.31.35.13	34.1613_-118.0895	2905.wsdl
200	2960	0.26798076923076924	19.122044324145367	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	United_States	AS23052	AS23052_208.81.130.0/24	208.81.130.93	40.1768_-83.0792	2960.wsdl
200	3152	0.2714519230769233	19.21347030638149	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	United_States	AS11872	AS11872_128.230.0.0/16	128.230.171.184	43.0377_-76.1396	3152.wsdl
200	3173	1.1640306122448978	12.225578331707096	0.9897959183673469	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	United_States	AS10940	AS10940_74.0.0.0/8	74.115.97.7	33.995_-118.3917	3173.wsdl
200	3454	0.5930571428571426	8.898453865178421	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	United_States	AS26347	AS26347_208.113.175.0/24	208.113.175.48	33.9269_-117.8612	3454.wsdl
200	3512	0.28555670103092795	40.85426786218742	1.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	Canada	AS239	AS239_142.150.0.0/16	142.150.210.7	43.6619_-79.3952	3512.wsdl
200	3603	0.12781355932203384	106.0215707196816	0.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	United_Kingdom	NA	NA_NA	NA	NA	3603.wsdl
200	3754	0.5403265306122451	45.10256267981844	0.0	France	AS2200	AS2200_152.81.0.0/16	152.81.47.4	48.6921_6.1878	United_States	AS19528	AS19528_69.0.0.0/8	69.46.41.34	47.8435_-122.1957	3754.wsdl
202	3115	4.863318181818183	137.1939203703603	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	United_States	AS33517	AS33517_204.13.248.0/24	204.13.248.116	40.7904_-74.0246	3115.wsdl
202	3958	0.6789636363636365	10.83868797911411	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	Australia	AS9328	AS9328_203.89.199.0/24	203.89.199.52	-37.8139_144.9634	3958.wsdl
202	281	0.21751818181818178	25.52406527377469	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	Belgium	AS2611	AS2611_193.190.76.0/24	193.190.76.50	51.05_3.7167	281.wsdl
202	2748	0.15700970873786405	70.71582320850464	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	Canada	AS3359	AS3359_129.128.0.0/16	129.128.98.86	53.5248_-113.5334	2748.wsdl
202	2790	2.030036363636363	7.1160058996588695	0.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	Canada	AS3359	AS3359_129.128.0.0/16	129.128.98.86	53.5248_-113.5334	2790.wsdl
202	2867	1.9629708737864082	7.323111029692736	0.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	Canada	AS3359	AS3359_129.128.0.0/16	129.128.98.86	53.5248_-113.5334	2867.wsdl
202	3080	0.15430097087378628	73.46841531398368	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	Canada	AS3359	AS3359_129.128.0.0/16	129.128.98.86	53.5248_-113.5334	3080.wsdl
202	3087	1.8679000000000001	7.447535206526577	0.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	Canada	AS3359	AS3359_129.128.0.0/16	129.128.98.86	53.5248_-113.5334	3087.wsdl
202	3105	0.15388181818181815	71.4025249559398	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	Canada	AS3359	AS3359_129.128.0.0/16	129.128.98.86	53.5248_-113.5334	3105.wsdl
202	3672	0.2515833333333334	30.76905664068044	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	Canada	AS6327	AS6327_184.70.0.0/16	184.70.74.158	53.6199_-113.6377	3672.wsdl
202	3862	0.5893095238095241	8.767180304069036	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	China	AS4837	AS4837_61.0.0.0/8	61.156.12.2	36.6683_116.9972	3862.wsdl
202	3874	1.173553398058253	7.146631641473155	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	China	AS4134	AS4134_61.0.0.0/8	61.154.12.151	26.0614_119.3061	3874.wsdl
202	3924	0.6692142857142859	8.363388336732081	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	China	NA	NA_NA	NA	NA	3924.wsdl
202	3989	0.6452959183673468	9.805526771589863	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	China	NA	NA_106.0.0.0/8	106.186.16.91	35.69_139.69	3989.wsdl
202	72	1.0822135922330098	14.322277375415016	0.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	France	NA	NA_178.237.0.0/16	178.237.110.205	48.86_2.35	72.wsdl
202	131	0.5960102040816327	20.63795080313586	0.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	France	AS2200	AS2200_147.99.0.0/16	147.99.102.41	43.5278_1.4824	131.wsdl
202	148	0.18372448979591843	40.08283061885417	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	France	NA	NA_NA	NA	NA	148.wsdl
202	192	0.34231067961165046	38.3937221151957	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	Germany	AS680	AS680_134.76.0.0/16	134.76.31.209	51.5333_9.9333	192.wsdl
202	195	0.34438888888888897	33.64853403479571	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	Germany	AS680	AS680_134.76.0.0/16	134.76.31.209	51.5333_9.9333	195.wsdl
202	284	0.2617755102040817	21.99905962027188	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	Germany	AS6724	AS6724_85.0.0.0/8	85.214.115.28	52.5167_13.4	284.wsdl
202	371	0.22055555555555542	24.32840488152617	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	Germany	AS8560	AS8560_217.160.24.0/24	217.160.24.237	51.0_9.0	371.wsdl
202	465	0.19701941747572826	25.12233372417581	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	Ireland	AS29650	AS29650_82.0.0.0/8	82.195.154.72	53.0_-8.0	465.wsdl
202	475	0.5630888888888888	12.206071555056395	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	Islamic_Republic_of_Iran	AS12880	AS12880_217.218.177.0/24	217.218.177.18	32.0_53.0	475.wsdl
202	582	0.3596666666666666	17.827460353514386	0.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	Italy	AS30958	AS30958_82.0.0.0/8	82.115.173.114	45.6833_9.7167	582.wsdl
202	695	4.871700000000001	188.78860388438545	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	Netherlands	AS44253	AS44253_213.171.136.0/24	213.171.136.81	52.5_5.75	695.wsdl
202	768	0.6049708737864079	10.637172170540834	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	New_Zealand	AS4771	AS4771_210.54.238.0/24	210.54.238.234	-36.8667_174.7667	768.wsdl
202	801	0.41367961165048545	20.627100350200198	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	Norway	AS21293	AS21293_160.68.0.0/16	160.68.205.231	62.0_10.0	801.wsdl
202	840	0.35404444444444444	15.140436337093659	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	Poland	AS8508	AS8508_157.158.0.0/16	157.158.3.1	52.0_20.0	840.wsdl
202	841	1.8985999999999998	125.42469339932369	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	Poland	AS44249	AS44249_91.0.0.0/8	91.199.48.136	52.0_20.0	841.wsdl
202	891	0.6832444444444445	9.585569309619348	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	Republic_of_Korea	AS9848	AS9848_61.0.0.0/8	61.109.248.170	37.57_126.98	891.wsdl
202	894	0.5623	11.64586285071779	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	Republic_of_Korea	AS9848	AS9848_61.0.0.0/8	61.100.5.96	37.57_126.98	894.wsdl
202	998	2.9158499999999985	1.6760279988495768	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	South_Africa	NA	NA_41.0.0.0/8	41.86.110.143	-29.0_24.0	998.wsdl
202	1012	0.3267410714285715	33.32428408295395	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	Spain	AS13041	AS13041_161.116.0.0/16	161.116.1.1	41.3984_2.1741	1012.wsdl
202	1077	0.6070535714285715	21.505020997527225	0.9910714285714286	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	Spain	AS16206	AS16206_213.171.253.0/24	213.171.253.150	41.3984_2.1741	1077.wsdl
202	1165	0.3121875	18.203825660508855	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	Switzerland	AS34960	AS34960_194.126.145.0/24	194.126.145.182	47.0_8.0	1165.wsdl
202	1359	0.6108198198198197	14.539379513353994	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	United_Kingdom	AS33970	AS33970_89.0.0.0/8	89.238.134.82	51.5_-0.13	1359.wsdl
202	1396	0.3994594594594592	22.31644343797683	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	United_Kingdom	AS4589	AS4589_82.0.0.0/8	82.111.18.218	52.2_0.1167	1396.wsdl
202	1620	6.755835164835167	19.969093757152756	0.945054945054945	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	United_States	AS26496	AS26496_173.201.0.0/16	173.201.44.188	33.6119_-111.8906	1620.wsdl
202	1856	0.49447252747252746	17.7072922876032	0.989010989010989	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	United_States	AS701	AS701_208.229.101.0/24	208.229.101.184	47.6201_-122.1653	1856.wsdl
202	1871	0.25091397849462366	26.33665029449712	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	United_States	NA	NA_NA	NA	NA	1871.wsdl
202	2107	0.10183561643835608	51.40224125632876	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	United_States	AS13768	AS13768_65.0.0.0/8	65.39.148.42	48.7595_-122.4882	2107.wsdl
202	2111	0.11765591397849465	62.607229258025576	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	United_States	AS13768	AS13768_65.0.0.0/8	65.39.148.42	48.7595_-122.4882	2111.wsdl
202	2267	0.1901208791208791	27.37124483478106	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	United_States	AS1226	AS1226_134.186.0.0/16	134.186.61.39	38.5891_-121.3027	2267.wsdl
202	2269	0.0758901098901099	69.26603062915204	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	United_States	AS36476	AS36476_209.237.188.0/24	209.237.188.56	30.1438_-81.5401	2269.wsdl
202	2275	0.1797543859649122	24.509276205845996	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	United_States	AS195	AS195_192.31.21.0/24	192.31.21.100	33.0169_-116.846	2275.wsdl
202	2323	0.14560869565217396	47.58628070147427	0.9565217391304348	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	United_States	AS33055	AS33055_65.0.0.0/8	65.182.100.199	33.4499_-112.0712	2323.wsdl
202	2395	0.401043859649123	78.86607950026102	0.9912280701754386	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	United_States	NA	NA_NA	NA	NA	2395.wsdl
202	2690	0.06342105263157895	75.3839481697015	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	United_States	AS3561	AS3561_216.33.67.0/24	216.33.67.161	41.8039_-87.9027	2690.wsdl
202	2723	0.346	16.908124350902867	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	United_States	AS14415	AS14415_216.177.77.0/24	216.177.77.111	38.65_-90.5334	2723.wsdl
202	2882	0.3243764705882353	57.85364718771545	0.9882352941176471	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	United_States	AS13601	AS13601_66.0.0.0/8	66.132.221.72	40.7143_-74.006	2882.wsdl
202	2905	0.13436470588235294	196.3546939565171	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	United_States	AS14415	AS14415_96.0.0.0/8	96.31.35.13	34.1613_-118.0895	2905.wsdl
202	2960	0.09367391304347825	56.812107431681376	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	United_States	AS23052	AS23052_208.81.130.0/24	208.81.130.93	40.1768_-83.0792	2960.wsdl
202	3152	0.03679347826086956	136.37897090514937	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	United_States	AS11872	AS11872_128.230.0.0/16	128.230.171.184	43.0377_-76.1396	3152.wsdl
202	3173	0.87818018018018	18.85302734628031	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	United_States	AS10940	AS10940_74.0.0.0/8	74.115.97.7	33.995_-118.3917	3173.wsdl
202	3454	0.41292941176470593	14.5365429217012	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	United_States	AS26347	AS26347_208.113.175.0/24	208.113.175.48	33.9269_-117.8612	3454.wsdl
202	3512	0.116	113.19395556987368	1.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	Canada	AS239	AS239_142.150.0.0/16	142.150.210.7	43.6619_-79.3952	3512.wsdl
202	3603	0.258081081081081	30.79899716429565	0.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	United_Kingdom	NA	NA_NA	NA	NA	3603.wsdl
202	3754	0.21243243243243237	100.28109570061407	0.0	United_States	AS16889	AS16889_155.246.0.0/16	155.246.12.163	40.7458_-74.0321	United_States	AS19528	AS19528_69.0.0.0/8	69.46.41.34	47.8435_-122.1957	3754.wsdl
204	3115	1.654775510204082	185.32533382721016	1.0	Poland	AS8970	AS8970_156.17.0.0/16	156.17.10.51	51.1_17.0333	United_States	AS33517	AS33517_204.13.248.0/24	204.13.248.116	40.7904_-74.0246	3115.wsdl
204	3958	0.874408163265306	7.924887608363552	1.0	Poland	AS8970	AS8970_156.17.0.0/16	156.17.10.51	51.1_17.0333	Australia	AS9328	AS9328_203.89.199.0/24	203.89.199.52	-37.8139_144.9634	3958.wsdl
204	281	0.1029897959183674	55.453814623109935	1.0	Poland	AS8970	AS8970_156.17.0.0/16	156.17.10.51	51.1_17.0333	Belgium	AS2611	AS2611_193.190.76.0/24	193.190.76.50	51.05_3.7167	281.wsdl
204	2748	0.3743689320388347	29.47225047496569	1.0	Poland	AS8970	AS8970_156.17.0.0/16	156.17.10.51	51.1_17.0333	Canada	AS3359	AS3359_129.128.0.0/16	129.128.98.86	53.5248_-113.5334	2748.wsdl
